Flight_ID,Date_ID,Airline_ID,Route_ID,Scheduled_Departure_Time,Actual_Departure_Time,Scheduled_Arrival_Time,Actual_Arrival_Time,Delay_Minutes,Weather_Delay_Minutes,Air_Traffic_Delay_Minutes,Carrier_Delay_Minutes,Security_Delay_Minutes,Flight_Status,Passenger_Count
FL0981,248,2,977,2024-11-08 13:13,2024-11-08 14:18,2024-11-08 17:13,2024-11-08 17:13,0,0,0,0,0,On-time,297
FL0463,250,2,462,2024-06-16 17:57,2024-06-16 17:57,2024-06-16 21:57,2024-06-16 23:47,110,24,68,13,5,Delayed,176
FL0937,251,2,933,2024-03-20 19:06,2024-03-20 19:38,2024-03-21 01:06,2024-03-21 01:06,0,0,0,0,0,On-time,67
FL0470,253,2,469,2024-07-12 03:29,2024-07-12 03:29,2024-07-12 07:29,2024-07-12 09:10,101,6,21,39,35,Delayed,236
FL0473,255,2,472,2024-05-04 15:52,2024-05-04 17:11,2024-05-04 17:52,2024-05-04 17:52,0,0,0,0,0,On-time,245
FL0603,255,2,601,2024-05-04 18:27,2024-05-04 20:04,2024-05-05 00:27,2024-05-05 00:27,0,0,0,0,0,On-time,217
FL0607,255,2,605,2024-05-05 01:08,2024-05-05 01:31,2024-05-05 04:08,2024-05-05 05:13,65,44,3,14,4,Delayed,77
FL0482,258,2,481,2024-03-13 18:32,2024-03-13 18:52,2024-03-13 23:32,2024-03-13 23:51,19,11,6,1,1,Delayed,185
FL0556,258,2,555,2024-03-14 00:31,2024-03-14 00:31,2024-03-14 03:31,2024-03-14 03:31,0,0,0,0,0,On-time,299
FL0759,259,2,756,2024-12-13 13:36,2024-12-13 13:36,2024-12-13 19:36,2024-12-13 19:36,0,0,0,0,0,On-time,286
FL0566,263,2,564,2024-09-05 19:46,2024-09-05 20:59,2024-09-05 23:46,2024-09-06 00:24,38,9,3,8,18,Delayed,233
FL0950,263,2,946,2024-09-06 07:23,2024-09-06 07:23,2024-09-06 10:23,2024-09-06 10:23,0,0,0,0,0,On-time,205
FL0513,265,2,512,2024-10-22 05:39,2024-10-22 05:39,2024-10-22 08:39,2024-10-22 09:47,68,16,46,2,4,Delayed,80
FL0530,266,2,529,2024-03-17 02:37,2024-03-17 04:15,2024-03-17 08:37,2024-03-17 08:37,0,0,0,0,0,On-time,181
FL0867,266,2,863,2024-03-16 16:53,2024-03-16 18:17,2024-03-16 21:53,2024-03-16 23:13,80,32,44,0,4,Delayed,132
FL0552,267,2,551,2024-08-21 14:05,2024-08-21 14:43,2024-08-21 17:05,2024-08-21 17:51,46,2,35,0,9,Delayed,67
FL0558,268,2,557,2024-07-09 11:21,2024-07-09 13:19,2024-07-09 16:21,2024-07-09 16:21,0,0,0,0,0,On-time,287
FL0762,270,2,759,2024-09-22 12:54,2024-09-22 14:12,2024-09-22 18:54,2024-09-22 18:54,0,0,0,0,0,On-time,68
FL0828,270,2,824,2024-09-23 05:08,2024-09-23 05:08,2024-09-23 09:08,2024-09-23 09:08,0,0,0,0,0,On-time,52
FL0783,271,2,780,2024-10-02 18:42,2024-10-02 18:42,2024-10-02 22:42,2024-10-02 22:42,0,0,0,0,0,On-time,285
FL0961,275,2,957,2024-09-08 18:45,2024-09-08 19:58,2024-09-09 00:45,2024-09-09 01:58,73,66,3,3,1,Delayed,142
FL0766,277,2,763,2024-10-25 12:27,2024-10-25 12:27,2024-10-25 14:27,2024-10-25 14:27,0,0,0,0,0,On-time,284
FL0596,278,2,594,2024-05-20 07:16,2024-05-20 08:50,2024-05-20 11:16,2024-05-20 11:36,20,2,10,6,2,Delayed,188
FL0860,279,2,856,2024-03-22 05:33,2024-03-22 05:33,2024-03-22 07:33,2024-03-22 07:33,0,0,0,0,0,On-time,225
FL0602,280,2,600,2024-01-24 11:49,2024-01-24 12:01,2024-01-24 12:49,2024-01-24 14:22,93,79,6,0,8,Delayed,155
FL0930,283,2,926,2024-02-08 14:10,2024-02-08 14:10,2024-02-08 16:10,2024-02-08 16:10,0,0,0,0,0,On-time,144
FL0997,284,2,993,2024-10-06 04:29,2024-10-06 04:29,2024-10-06 06:29,2024-10-06 06:29,0,0,0,0,0,On-time,234
FL0668,295,2,665,2024-05-08 04:55,2024-05-08 04:55,2024-05-08 08:55,2024-05-08 09:06,11,9,0,0,2,Delayed,266
FL0676,298,2,673,2024-04-14 22:02,2024-04-14 23:47,2024-04-15 03:02,2024-04-15 03:51,49,19,5,13,12,Delayed,266
FL0704,301,2,701,2024-04-07 20:10,2024-04-07 21:36,2024-04-07 23:10,2024-04-08 00:54,104,15,18,5,66,Delayed,284
FL0776,301,2,773,2024-04-07 20:06,2024-04-07 22:04,2024-04-08 02:06,2024-04-08 02:06,0,0,0,0,0,On-time,192
FL0709,305,2,706,2024-11-23 15:40,2024-11-23 15:40,2024-11-23 21:40,2024-11-23 22:31,51,31,18,1,1,Delayed,78
FL0738,311,2,735,2024-09-08 08:32,2024-09-08 08:32,2024-09-08 14:32,2024-09-08 14:32,0,0,0,0,0,On-time,208
FL0747,312,2,744,2024-11-14 19:33,2024-11-14 19:33,2024-11-14 22:33,2024-11-14 22:33,0,0,0,0,0,On-time,53
FL0773,314,2,770,2024-02-27 19:53,2024-02-27 20:27,2024-02-28 01:53,2024-02-28 03:21,88,51,22,9,6,Delayed,278
FL0866,325,2,862,2024-05-28 22:15,2024-05-28 23:33,2024-05-29 04:15,2024-05-29 04:15,0,0,0,0,0,On-time,280
FL0891,327,2,887,2024-05-17 04:27,2024-05-17 04:44,2024-05-17 10:27,2024-05-17 11:50,83,80,3,0,0,Delayed,281
